barcode,product_name,brands,ingredients_text,sold_in_india_status,ingredient_confidence,status,data_source,source_license,collection_method
8908015692413,Peri Peri Momos,WOW! Momo,"Refined wheat flour, vegetables, peri peri spices, salt, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8902167001352,Masala,Various,Spices blend,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901743060226,Rice Powder,Melam,Raw rice powder,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901052005987,TATA TEA PREMIUM,TATA TEA,100% black tea (CTC blend),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901246006622,Delmonte Tomato Ketchup 800g,Del Monte,"Tomato paste, sugar, water, vinegar, salt, spices, acidity regulator (INS 260), preservative (INS 211)",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8904052504269,Dark Choco Nut Icecream Triple Layered,Dinshaw,"Toned milk, sugar, cocoa solids, nuts, edible vegetable oil, stabilizers, emulsifiers",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8904293739956,Whole Wheat Bread,Delish,"Whole wheat flour, water, sugar, yeast, salt, edible vegetable oil, preservative (INS 282)",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8909081011177,Low Calorie Cranberry Juice,B Natural,"Water, cranberry juice concentrate, sweetener, acidity regulator, antioxidant",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901571003266,ENO Fruit Salt,ENO,"Sodium bicarbonate, citric acid, sodium carbonate, fruit salt flavour",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901748000043,RUCHI Turmeric Powder,Ruchi,Turmeric powder (100%),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906009536590,Blueberry Blast,RiteBite,"Oats, blueberries, nuts, honey, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906010501242,Wheelos Masala Flavour,Balaji Wafers,"Potato, edible vegetable oil, masala spices, salt",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906010505219,Tomato Twist,Balaji Wafers,"Corn flour, edible vegetable oil, tomato seasoning, salt, spices",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906020582019,Protein Rich Paratha,ID,"Whole wheat flour, whey protein, water, salt",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8904043902821,Paneer Masala,Various,"Paneer, spices, salt, sugar, edible vegetable oil, tomato",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906082393370,Special Rice Murukku,Various,"Rice flour, gram flour, edible vegetable oil, iodized salt, spices",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8904272600857,Storia Mango Juice 750ml,Storia,"Water, mango pulp, sugar, acidity regulator (INS 330), antioxidant (INS 300)",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908006024551,Butter Murukku,Amirtham,"Rice flour, gram flour, butter, edible vegetable oil, iodized salt, spices",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901719240393,Kaccha Mango Bite,Parle,"Sugar, glucose syrup, raw mango flavour, acidity regulator, colours",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906005500038,Bhujia,Various,"Gram flour, edible vegetable oil, iodized salt, spices",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901058893670,Ketchup,Maggi,"Tomato paste, sugar, water, vinegar, salt, spices, acidity regulator (INS 260), preservative (INS 211)",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901542008535,Complan,Complan,"Milk solids (52%), sugar, peanut oil, maltodextrin, almonds, minerals, vitamins, colours (INS 100(i), INS 160b(ii))",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908003623924,DNV Mustard Kasundi,DNV,"Mustard seeds, salt, spices, edible vegetable oil, acidity regulator",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906003202743,Sargam Garden Fresh Tea,Duncans,100% black tea (CTC blend),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906047529561,Disano Apple Cider Vinegar,Various,Apple cider vinegar,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906003204549,Double Diamond 250g,Various,Verify specific product,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906027122065,SAMS,SAMS,Verify specific product,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906003209742,Gold Cup,Duncans,100% black tea (CTC blend),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
7906004122065,SAMS,SAMS,Verify specific product,CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906113441957,Beurre de Cacahuète Nutty Naturel,Various,Peanut butter (natural),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906113441940,Beurre de Cacahuète Crunchy,Nutty,"Roasted peanuts, salt",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906113441926,Beurre de Cacahuète,Nutty,"Roasted peanuts, salt",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901725100551,Indisches Vollkornmehl,Various,100% whole wheat flour,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8904057396531,Hatsun Yoghurt Shake Strawberry,Hatsun,"Pasteurized toned milk, sugar, strawberry, active lactic culture",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908003032306,Sprig Vanilla Beans Imp,Sprig,Vanilla beans (100%),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901063405349,Cow's Ghee,Britannia,Milk solids (pure cow ghee),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
6221134008227,Galaxy,Galaxy,"Sugar, milk solids, cocoa butter, cocoa mass, emulsifiers, flavours",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
08704122,Tang,Active Energy,"Sugar, acidity regulators (INS 330, INS 331), colours, flavours, sweetener",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901440023463,Cumin Powder,Eastern,Cumin powder (100%),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8904004402056,All in One,Haldiram's,"Rice flakes, gram flour, edible vegetable oil, peanuts, sago, salt, spices, raising agents, colours (INS 160c)",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8900000002078,Raisin sans Pépin,Various,Seedless raisins,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8902330001332,Equilibrio Fette Croccanti Mais,Various,"Corn flakes, salt",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
0717524111128,Banana,Del Monte,Bananas,CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901058841138,Nescafé Classic,Nestlé,Instant coffee,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8905002026015,Kingfisher Ultra,Kingfisher,Alcoholic beverage (beer),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
6291108090992,Apple Juice,Unknown Brand,Apple juice,CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901058869460,Nestle Everyday Dairy Whitener,Nestlé,"Milk solids, sugar, emulsifier",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901571006885,ENO,GSK,"Sodium bicarbonate, citric acid, sodium carbonate, fruit salt flavour",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906095290284,Nipattu,Adukale,"Rice flour, urad dal flour, salt, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
6009698811961,Banana Shake,Unknown Brand,"Banana, milk, sugar",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
9907578603613,Unknown,Various,Verify specific product,CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906106170338,Sweet Chilli Barbecue Dry Roasted Almond,The Nut Makers Signature,"Almonds, sweet chilli barbecue seasoning, salt, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901221800061,Sohna Mustard Oil,Sohna,Mustard oil (kachi ghani),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906161300008,Mushrooms,Manegrow,Mushrooms,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901774002011,Badshah Tea Masala,Badshah,"Black tea, spices (cardamom, ginger, cinnamon, cloves)",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901774001694,Badshah Sambhar Masala,Badshah,"Coriander, turmeric, red chilli, fenugreek, cumin, black pepper, mustard, curry leaves",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
0001540002059,Badshah Rajwadi Masala,Badshah,"Coriander, cumin, turmeric, red chilli, black pepper, cloves, cinnamon, cardamom, bay leaf, nutmeg",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901774002370,Badshah Punjabi Garam Masala,Badshah,"Coriander, cumin, black pepper, cloves, cinnamon, cardamom, bay leaf, nutmeg, mace",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901774001700,Badshah Kitchen King Masala,Badshah,"Coriander, cumin, turmeric, red chilli, black pepper, cloves, cinnamon, cardamom, garlic, ginger",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901786170524,Everest Tandoori Chicken Masala,Everest,"Coriander, cumin, turmeric, red chilli, black pepper, cloves, cinnamon, cardamom, garlic, ginger, onion",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906135620392,Kakaji Punjabi Tadka,Kakaji,"Gram flour, edible vegetable oil, iodized salt, spices",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908012230090,Sleepyowl Sweet Charge,Sleepy Owl,"Instant coffee, sugar, milk solids, cocoa solids, emulsifier",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906122260983,Idli Rava,Balaji,"Rice flour, urad dal flour, salt, raising agents",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901262152273,Amul Tru,Amul,"Water, fruit juice concentrate, sugar, acidity regulator, antioxidant",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
0992880034469,Unknown,Various,Verify specific product,CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8852111021274,Tuna,Golden Prize,"Tuna, water, salt",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906003511746,Aam Panna,Jalani,"Raw mango, sugar, salt, spices, acidity regulator",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901808003045,Mango Jelly,Weikfield,"Sugar, gelatin, acidity regulator, mango flavour, colour",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901689020025,Mala's Rose Syrup,Mala's,"Sugar, rose extract, water, acidity regulator, colours",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908003799018,Ula,Various,Verify specific product,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901552023481,Garlic Naan,Ashoka,"Refined wheat flour, garlic, salt, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906133400446,Gummies,BodyWise,"Sugar, glucose syrup, gelatin, flavours, colours",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8901030658754,Taj Mahal,Brooke Bond,100% black tea (CTC blend),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
7622201756956,Unknown,Cadbury,Verify specific product,CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8904083503972,24 Mantra Chilly Powder 200g,24 Mantra,Red chilli powder (100%),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
0743724576535,Guruvayoor Special Pappadam,Kanchana,"Urad dal flour, salt, spices, edible vegetable oil",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908004896013,Pepper Pappadam,Guruvayoor,"Urad dal flour, black pepper, salt, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908004896419,Mulak Pappadam,Rohini,"Urad dal flour, red chilli, salt, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908004896129,Aanamark Pappadam,Guruvayoor,"Urad dal flour, salt, spices, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908004896068,Aanamark Pappadam,Guruvayoor,"Urad dal flour, salt, spices, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8908004896204,Rohini Pappads,Rohini,"Urad dal flour, salt, spices, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
0743724576900,Payar Vattal,Kanchana,"Rice flour, urad dal flour, salt, spices",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8902905422418,Pepper Black,Best Farms,Black pepper,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
4902907666005,Pepper,Best Farms,Black pepper,CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
9017761826474,Curd Chilly,Kanchana,"Curd, green chilli, spices, salt",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
0757901826474,Curd Chilly,Kanjana,"Curd, green chilli, spices, salt",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906142950963,Pavakka Vattal,Kanchana,"Rice flour, bitter gourd, salt, spices",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906142950956,Rice Pappad,Kanchana,"Rice flour, salt, spices",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906081500465,Honey,Apis,Honey (100%),CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906001025559,Govardhan Ghee,Nandini,Milk fat,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
0942809020059,Tilson,Tilsona,Verify specific product,CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906090576208,Unknown,Various,Verify specific product,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
0006956009999,Riso e Cocco,Pam,"Rice, coconut",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
4906407051262,Ram Bandu Mango Pickle Rs 35,Ram Bandu,"Raw mango, salt, spices, edible vegetable oil, acidity regulator",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
9049437050111,Unknown,Various,Verify specific product,CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906033592050,Unknown,Various,Verify specific product,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906001051411,Mother Lame Chilli Pickle,Mother's Recipe,"Green chilli, salt, spices, edible vegetable oil, acidity regulator",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906054210438,Methi Bhakhri,Shantag,"Whole wheat flour, fenugreek leaves, salt, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906019770625,Unknown,Various,Verify specific product,CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
0276881051244,Mother Sweet Lime Pickle,Mother's Recipe,"Sweet lime, salt, spices, edible vegetable oil, acidity regulator",CONFIRMED_FOREIGN,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906001051121,Gujarati Choondo Pickle,Various,"Raw mango, salt, spices, edible vegetable oil, jaggery, acidity regulator",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8904041500920,Mirchi Lonche,K-Pra Foods,"Green chilli, salt, spices, edible vegetable oil, lemon juice",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906027036034,Sawai Singhdana Chutney,Unknown Brand,"Peanut, coconut, tamarind, salt, spices, sugar",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
8906027036041,Sawai Lahsun Chutney,Unknown Brand,"Garlic, tamarind, salt, spices, sugar, edible vegetable oil",CONFIRMED_INDIA_890,HIGH,KEEP,Brand Official Publication,User-submitted,API/CSV Import
